intersection_id,tollgate_id,time_window,avg_travel_time,route,avg_travel_time_log,start_datetime,start_hour,day_of_week,date,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,datetime,weekday
C,3,"[2016-09-10 08:20:00,2016-09-10 08:40:00)",189.1,C-3,5.247550249494384,2016-09-10 08:20:00,8,5,2016-09-10,6,1005.2,1010.1,105.0,1.9,28.1,54.0,0.0,2016-09-10 06:00:00,0
B,3,"[2016-09-10 08:20:00,2016-09-10 08:40:00)",146.88,B-3,4.996401134068432,2016-09-10 08:20:00,8,5,2016-09-10,6,1005.2,1010.1,105.0,1.9,28.1,54.0,0.0,2016-09-10 06:00:00,0
C,1,"[2016-09-10 08:40:00,2016-09-10 09:00:00)",149.95,C-1,5.016948656152848,2016-09-10 08:40:00,8,5,2016-09-10,6,1005.2,1010.1,105.0,1.9,28.1,54.0,0.0,2016-09-10 06:00:00,0
A,3,"[2016-09-10 08:40:00,2016-09-10 09:00:00)",204.71,A-3,5.3264674099643825,2016-09-10 08:40:00,8,5,2016-09-10,6,1005.2,1010.1,105.0,1.9,28.1,54.0,0.0,2016-09-10 06:00:00,0
B,1,"[2016-09-10 08:40:00,2016-09-10 09:00:00)",120.51,B-1,4.79999656392052,2016-09-10 08:40:00,8,5,2016-09-10,6,1005.2,1010.1,105.0,1.9,28.1,54.0,0.0,2016-09-10 06:00:00,0
B,3,"[2016-09-10 08:40:00,2016-09-10 09:00:00)",143.21,B-3,4.971270570573979,2016-09-10 08:40:00,8,5,2016-09-10,6,1005.2,1010.1,105.0,1.9,28.1,54.0,0.0,2016-09-10 06:00:00,0
A,2,"[2016-09-10 08:40:00,2016-09-10 09:00:00)",91.58,A-2,4.528073135603124,2016-09-10 08:40:00,8,5,2016-09-10,6,1005.2,1010.1,105.0,1.9,28.1,54.0,0.0,2016-09-10 06:00:00,0
A,3,"[2016-09-10 09:00:00,2016-09-10 09:20:00)",215.5,A-3,5.377590547442544,2016-09-10 09:00:00,9,5,2016-09-10,9,1004.8,1009.7,68.0,2.3,28.2,56.0,0.0,2016-09-10 09:00:00,0
B,1,"[2016-09-10 09:00:00,2016-09-10 09:20:00)",92.62,B-1,4.539244035871924,2016-09-10 09:00:00,9,5,2016-09-10,9,1004.8,1009.7,68.0,2.3,28.2,56.0,0.0,2016-09-10 09:00:00,0
B,3,"[2016-09-10 09:00:00,2016-09-10 09:20:00)",121.45,B-3,4.8077027833981765,2016-09-10 09:00:00,9,5,2016-09-10,9,1004.8,1009.7,68.0,2.3,28.2,56.0,0.0,2016-09-10 09:00:00,0
A,2,"[2016-09-10 09:00:00,2016-09-10 09:20:00)",86.04,A-2,4.466367783107633,2016-09-10 09:00:00,9,5,2016-09-10,9,1004.8,1009.7,68.0,2.3,28.2,56.0,0.0,2016-09-10 09:00:00,0
C,1,"[2016-09-10 09:00:00,2016-09-10 09:20:00)",123.7,C-1,4.825910852685991,2016-09-10 09:00:00,9,5,2016-09-10,9,1004.8,1009.7,68.0,2.3,28.2,56.0,0.0,2016-09-10 09:00:00,0
A,3,"[2016-09-10 09:20:00,2016-09-10 09:40:00)",199.61,A-3,5.3013627247339965,2016-09-10 09:20:00,9,5,2016-09-10,9,1004.8,1009.7,68.0,2.3,28.2,56.0,0.0,2016-09-10 09:00:00,0
B,3,"[2016-09-10 09:20:00,2016-09-10 09:40:00)",140.42,B-3,4.951734186176095,2016-09-10 09:20:00,9,5,2016-09-10,9,1004.8,1009.7,68.0,2.3,28.2,56.0,0.0,2016-09-10 09:00:00,0
A,2,"[2016-09-10 09:20:00,2016-09-10 09:40:00)",113.27,A-2,4.738564069158622,2016-09-10 09:20:00,9,5,2016-09-10,9,1004.8,1009.7,68.0,2.3,28.2,56.0,0.0,2016-09-10 09:00:00,0
C,1,"[2016-09-10 09:20:00,2016-09-10 09:40:00)",330.38,C-1,5.803265753141151,2016-09-10 09:20:00,9,5,2016-09-10,9,1004.8,1009.7,68.0,2.3,28.2,56.0,0.0,2016-09-10 09:00:00,0
B,1,"[2016-09-10 09:20:00,2016-09-10 09:40:00)",163.72,B-1,5.104247062719534,2016-09-10 09:20:00,9,5,2016-09-10,9,1004.8,1009.7,68.0,2.3,28.2,56.0,0.0,2016-09-10 09:00:00,0
B,1,"[2016-09-10 09:40:00,2016-09-10 10:00:00)",135.32,B-1,4.915005063081005,2016-09-10 09:40:00,9,5,2016-09-10,9,1004.8,1009.7,68.0,2.3,28.2,56.0,0.0,2016-09-10 09:00:00,0
B,3,"[2016-09-10 09:40:00,2016-09-10 10:00:00)",168.52,B-3,5.132970913960044,2016-09-10 09:40:00,9,5,2016-09-10,9,1004.8,1009.7,68.0,2.3,28.2,56.0,0.0,2016-09-10 09:00:00,0
C,1,"[2016-09-10 09:40:00,2016-09-10 10:00:00)",361.81,C-1,5.893879281256928,2016-09-10 09:40:00,9,5,2016-09-10,9,1004.8,1009.7,68.0,2.3,28.2,56.0,0.0,2016-09-10 09:00:00,0
A,2,"[2016-09-10 09:40:00,2016-09-10 10:00:00)",87.99,A-2,4.488524003868771,2016-09-10 09:40:00,9,5,2016-09-10,9,1004.8,1009.7,68.0,2.3,28.2,56.0,0.0,2016-09-10 09:00:00,0
A,3,"[2016-09-10 09:40:00,2016-09-10 10:00:00)",168.01,A-3,5.129957884770136,2016-09-10 09:40:00,9,5,2016-09-10,9,1004.8,1009.7,68.0,2.3,28.2,56.0,0.0,2016-09-10 09:00:00,0
B,1,"[2016-09-10 17:00:00,2016-09-10 17:20:00)",170.02,B-1,5.141780508727809,2016-09-10 17:00:00,17,5,2016-09-10,15,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,2016-09-10 15:00:00,0
C,3,"[2016-09-10 17:00:00,2016-09-10 17:20:00)",177.91,C-3,5.186882886101731,2016-09-10 17:00:00,17,5,2016-09-10,15,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,2016-09-10 15:00:00,0
A,2,"[2016-09-10 17:00:00,2016-09-10 17:20:00)",81.39,A-2,4.411464070327499,2016-09-10 17:00:00,17,5,2016-09-10,15,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,2016-09-10 15:00:00,0
A,3,"[2016-09-10 17:00:00,2016-09-10 17:20:00)",239.5,A-3,5.482720089545816,2016-09-10 17:00:00,17,5,2016-09-10,15,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,2016-09-10 15:00:00,0
B,3,"[2016-09-10 17:00:00,2016-09-10 17:20:00)",123.92,B-3,4.827673532414877,2016-09-10 17:00:00,17,5,2016-09-10,15,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,2016-09-10 15:00:00,0
C,1,"[2016-09-10 17:00:00,2016-09-10 17:20:00)",243.72,C-1,5.500114699842648,2016-09-10 17:00:00,17,5,2016-09-10,15,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,2016-09-10 15:00:00,0
B,3,"[2016-09-10 17:20:00,2016-09-10 17:40:00)",113.29,B-3,4.738739077909506,2016-09-10 17:20:00,17,5,2016-09-10,15,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,2016-09-10 15:00:00,0
B,1,"[2016-09-10 17:20:00,2016-09-10 17:40:00)",226.9,B-1,5.4289069362516384,2016-09-10 17:20:00,17,5,2016-09-10,15,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,2016-09-10 15:00:00,0
C,3,"[2016-09-10 17:20:00,2016-09-10 17:40:00)",253.4,C-3,5.538907831465967,2016-09-10 17:20:00,17,5,2016-09-10,15,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,2016-09-10 15:00:00,0
A,2,"[2016-09-10 17:20:00,2016-09-10 17:40:00)",77.43,A-2,4.362206507224575,2016-09-10 17:20:00,17,5,2016-09-10,15,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,2016-09-10 15:00:00,0
C,1,"[2016-09-10 17:20:00,2016-09-10 17:40:00)",333.0,C-1,5.811140992976701,2016-09-10 17:20:00,17,5,2016-09-10,15,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,2016-09-10 15:00:00,0
A,3,"[2016-09-10 17:20:00,2016-09-10 17:40:00)",185.17,A-3,5.226660234783806,2016-09-10 17:20:00,17,5,2016-09-10,15,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,2016-09-10 15:00:00,0
C,3,"[2016-09-10 17:40:00,2016-09-10 18:00:00)",160.39,C-3,5.083823796047731,2016-09-10 17:40:00,17,5,2016-09-10,15,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,2016-09-10 15:00:00,0
B,3,"[2016-09-10 17:40:00,2016-09-10 18:00:00)",120.8,B-3,4.802380355275797,2016-09-10 17:40:00,17,5,2016-09-10,15,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,2016-09-10 15:00:00,0
B,1,"[2016-09-10 17:40:00,2016-09-10 18:00:00)",214.02,B-1,5.370731047057082,2016-09-10 17:40:00,17,5,2016-09-10,15,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,2016-09-10 15:00:00,0
A,3,"[2016-09-10 17:40:00,2016-09-10 18:00:00)",209.01,A-3,5.3471551486313365,2016-09-10 17:40:00,17,5,2016-09-10,15,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,2016-09-10 15:00:00,0
A,2,"[2016-09-10 17:40:00,2016-09-10 18:00:00)",85.07,A-2,4.455160918661383,2016-09-10 17:40:00,17,5,2016-09-10,15,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,2016-09-10 15:00:00,0
C,1,"[2016-09-10 17:40:00,2016-09-10 18:00:00)",380.63,C-1,5.944451552836229,2016-09-10 17:40:00,17,5,2016-09-10,15,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,2016-09-10 15:00:00,0
B,3,"[2016-09-10 18:00:00,2016-09-10 18:20:00)",142.08,B-3,4.963403914390817,2016-09-10 18:00:00,18,5,2016-09-10,18,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,2016-09-10 18:00:00,0
B,1,"[2016-09-10 18:00:00,2016-09-10 18:20:00)",229.51,B-1,5.440294245443586,2016-09-10 18:00:00,18,5,2016-09-10,18,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,2016-09-10 18:00:00,0
C,1,"[2016-09-10 18:00:00,2016-09-10 18:20:00)",457.93,C-1,6.128897692983784,2016-09-10 18:00:00,18,5,2016-09-10,18,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,2016-09-10 18:00:00,0
A,2,"[2016-09-10 18:00:00,2016-09-10 18:20:00)",99.03,A-2,4.605470140997089,2016-09-10 18:00:00,18,5,2016-09-10,18,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,2016-09-10 18:00:00,0
A,3,"[2016-09-10 18:00:00,2016-09-10 18:20:00)",196.58,A-3,5.286143565616328,2016-09-10 18:00:00,18,5,2016-09-10,18,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,2016-09-10 18:00:00,0
A,3,"[2016-09-10 18:20:00,2016-09-10 18:40:00)",218.65,A-3,5.392035370421788,2016-09-10 18:20:00,18,5,2016-09-10,18,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,2016-09-10 18:00:00,0
B,1,"[2016-09-10 18:20:00,2016-09-10 18:40:00)",159.69,B-1,5.079477043053662,2016-09-10 18:20:00,18,5,2016-09-10,18,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,2016-09-10 18:00:00,0
A,2,"[2016-09-10 18:20:00,2016-09-10 18:40:00)",70.23,A-2,4.265914077990263,2016-09-10 18:20:00,18,5,2016-09-10,18,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,2016-09-10 18:00:00,0
C,3,"[2016-09-10 18:20:00,2016-09-10 18:40:00)",163.09,C-3,5.100415057787059,2016-09-10 18:20:00,18,5,2016-09-10,18,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,2016-09-10 18:00:00,0
B,3,"[2016-09-10 18:20:00,2016-09-10 18:40:00)",102.71,B-3,4.641598542601643,2016-09-10 18:20:00,18,5,2016-09-10,18,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,2016-09-10 18:00:00,0
B,1,"[2016-09-10 18:40:00,2016-09-10 19:00:00)",144.74,B-1,4.981824212242136,2016-09-10 18:40:00,18,5,2016-09-10,18,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,2016-09-10 18:00:00,0
C,3,"[2016-09-10 18:40:00,2016-09-10 19:00:00)",215.19,C-3,5.376157650666373,2016-09-10 18:40:00,18,5,2016-09-10,18,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,2016-09-10 18:00:00,0
A,3,"[2016-09-10 18:40:00,2016-09-10 19:00:00)",174.27,A-3,5.1663276420850845,2016-09-10 18:40:00,18,5,2016-09-10,18,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,2016-09-10 18:00:00,0
A,2,"[2016-09-10 18:40:00,2016-09-10 19:00:00)",63.15,A-2,4.161224091061645,2016-09-10 18:40:00,18,5,2016-09-10,18,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,2016-09-10 18:00:00,0
C,1,"[2016-09-10 18:40:00,2016-09-10 19:00:00)",209.94,C-1,5.351573732848468,2016-09-10 18:40:00,18,5,2016-09-10,18,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,2016-09-10 18:00:00,0
B,3,"[2016-09-10 18:40:00,2016-09-10 19:00:00)",141.74,B-3,4.961024793542921,2016-09-10 18:40:00,18,5,2016-09-10,18,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,2016-09-10 18:00:00,0
A,3,"[2016-09-11 08:00:00,2016-09-11 08:20:00)",106.12,A-3,4.673949701382917,2016-09-11 08:00:00,8,6,2016-09-11,6,1008.6,1013.6,174.0,2.8,22.2,73.0,0.0,2016-09-11 06:00:00,0
A,2,"[2016-09-11 08:00:00,2016-09-11 08:20:00)",79.07,A-2,4.382901252084542,2016-09-11 08:00:00,8,6,2016-09-11,6,1008.6,1013.6,174.0,2.8,22.2,73.0,0.0,2016-09-11 06:00:00,0
B,3,"[2016-09-11 08:00:00,2016-09-11 08:20:00)",147.89,B-3,5.003207778267459,2016-09-11 08:00:00,8,6,2016-09-11,6,1008.6,1013.6,174.0,2.8,22.2,73.0,0.0,2016-09-11 06:00:00,0
C,1,"[2016-09-11 08:00:00,2016-09-11 08:20:00)",195.66,C-1,5.28147634935201,2016-09-11 08:00:00,8,6,2016-09-11,6,1008.6,1013.6,174.0,2.8,22.2,73.0,0.0,2016-09-11 06:00:00,0
C,3,"[2016-09-11 08:00:00,2016-09-11 08:20:00)",150.38,C-3,5.019793231881021,2016-09-11 08:00:00,8,6,2016-09-11,6,1008.6,1013.6,174.0,2.8,22.2,73.0,0.0,2016-09-11 06:00:00,0
A,2,"[2016-09-11 08:20:00,2016-09-11 08:40:00)",76.61,A-2,4.351696284866048,2016-09-11 08:20:00,8,6,2016-09-11,6,1008.6,1013.6,174.0,2.8,22.2,73.0,0.0,2016-09-11 06:00:00,0
C,1,"[2016-09-11 08:20:00,2016-09-11 08:40:00)",172.27,C-1,5.154851071522756,2016-09-11 08:20:00,8,6,2016-09-11,6,1008.6,1013.6,174.0,2.8,22.2,73.0,0.0,2016-09-11 06:00:00,0
B,3,"[2016-09-11 08:20:00,2016-09-11 08:40:00)",142.97,B-3,4.969604944538264,2016-09-11 08:20:00,8,6,2016-09-11,6,1008.6,1013.6,174.0,2.8,22.2,73.0,0.0,2016-09-11 06:00:00,0
B,1,"[2016-09-11 08:20:00,2016-09-11 08:40:00)",120.88,B-1,4.803036954117508,2016-09-11 08:20:00,8,6,2016-09-11,6,1008.6,1013.6,174.0,2.8,22.2,73.0,0.0,2016-09-11 06:00:00,0
A,3,"[2016-09-11 08:20:00,2016-09-11 08:40:00)",91.41,A-3,4.526235197899949,2016-09-11 08:20:00,8,6,2016-09-11,6,1008.6,1013.6,174.0,2.8,22.2,73.0,0.0,2016-09-11 06:00:00,0
B,3,"[2016-09-11 08:40:00,2016-09-11 09:00:00)",76.64,B-3,4.35208275830081,2016-09-11 08:40:00,8,6,2016-09-11,6,1008.6,1013.6,174.0,2.8,22.2,73.0,0.0,2016-09-11 06:00:00,0
A,3,"[2016-09-11 08:40:00,2016-09-11 09:00:00)",181.54,A-3,5.206969327088731,2016-09-11 08:40:00,8,6,2016-09-11,6,1008.6,1013.6,174.0,2.8,22.2,73.0,0.0,2016-09-11 06:00:00,0
C,1,"[2016-09-11 08:40:00,2016-09-11 09:00:00)",176.18,C-1,5.177166164983887,2016-09-11 08:40:00,8,6,2016-09-11,6,1008.6,1013.6,174.0,2.8,22.2,73.0,0.0,2016-09-11 06:00:00,0
B,1,"[2016-09-11 08:40:00,2016-09-11 09:00:00)",148.43,B-1,5.006828055753302,2016-09-11 08:40:00,8,6,2016-09-11,6,1008.6,1013.6,174.0,2.8,22.2,73.0,0.0,2016-09-11 06:00:00,0
A,2,"[2016-09-11 08:40:00,2016-09-11 09:00:00)",90.98,A-2,4.521571162111778,2016-09-11 08:40:00,8,6,2016-09-11,6,1008.6,1013.6,174.0,2.8,22.2,73.0,0.0,2016-09-11 06:00:00,0
B,3,"[2016-09-11 09:00:00,2016-09-11 09:20:00)",86.43,B-3,4.470838473192799,2016-09-11 09:00:00,9,6,2016-09-11,9,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,2016-09-11 09:00:00,0
C,1,"[2016-09-11 09:00:00,2016-09-11 09:20:00)",194.93,C-1,5.277757452582676,2016-09-11 09:00:00,9,6,2016-09-11,9,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,2016-09-11 09:00:00,0
A,2,"[2016-09-11 09:00:00,2016-09-11 09:20:00)",75.44,A-2,4.336506119372072,2016-09-11 09:00:00,9,6,2016-09-11,9,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,2016-09-11 09:00:00,0
B,1,"[2016-09-11 09:00:00,2016-09-11 09:20:00)",140.93,B-1,4.955333978311167,2016-09-11 09:00:00,9,6,2016-09-11,9,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,2016-09-11 09:00:00,0
C,3,"[2016-09-11 09:00:00,2016-09-11 09:20:00)",166.0,C-3,5.117993812416755,2016-09-11 09:00:00,9,6,2016-09-11,9,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,2016-09-11 09:00:00,0
A,3,"[2016-09-11 09:00:00,2016-09-11 09:20:00)",160.47,A-3,5.08431936689353,2016-09-11 09:00:00,9,6,2016-09-11,9,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,2016-09-11 09:00:00,0
C,1,"[2016-09-11 09:20:00,2016-09-11 09:40:00)",186.5,C-1,5.233778845410465,2016-09-11 09:20:00,9,6,2016-09-11,9,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,2016-09-11 09:00:00,0
B,3,"[2016-09-11 09:20:00,2016-09-11 09:40:00)",126.58,B-3,4.848743618813809,2016-09-11 09:20:00,9,6,2016-09-11,9,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,2016-09-11 09:00:00,0
B,1,"[2016-09-11 09:20:00,2016-09-11 09:40:00)",121.3,B-1,4.8064770426931265,2016-09-11 09:20:00,9,6,2016-09-11,9,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,2016-09-11 09:00:00,0
A,3,"[2016-09-11 09:20:00,2016-09-11 09:40:00)",189.32,A-3,5.248706865994702,2016-09-11 09:20:00,9,6,2016-09-11,9,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,2016-09-11 09:00:00,0
A,2,"[2016-09-11 09:20:00,2016-09-11 09:40:00)",65.55,A-2,4.197953544841121,2016-09-11 09:20:00,9,6,2016-09-11,9,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,2016-09-11 09:00:00,0
C,3,"[2016-09-11 09:40:00,2016-09-11 10:00:00)",246.67,C-3,5.51209721490928,2016-09-11 09:40:00,9,6,2016-09-11,9,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,2016-09-11 09:00:00,0
B,3,"[2016-09-11 09:40:00,2016-09-11 10:00:00)",140.93,B-3,4.955333978311167,2016-09-11 09:40:00,9,6,2016-09-11,9,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,2016-09-11 09:00:00,0
B,1,"[2016-09-11 09:40:00,2016-09-11 10:00:00)",114.93,B-1,4.75298656068231,2016-09-11 09:40:00,9,6,2016-09-11,9,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,2016-09-11 09:00:00,0
A,3,"[2016-09-11 09:40:00,2016-09-11 10:00:00)",213.87,A-3,5.370033194089637,2016-09-11 09:40:00,9,6,2016-09-11,9,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,2016-09-11 09:00:00,0
A,2,"[2016-09-11 09:40:00,2016-09-11 10:00:00)",68.39,A-2,4.239742764911457,2016-09-11 09:40:00,9,6,2016-09-11,9,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,2016-09-11 09:00:00,0
C,1,"[2016-09-11 09:40:00,2016-09-11 10:00:00)",191.1,C-1,5.258016069774511,2016-09-11 09:40:00,9,6,2016-09-11,9,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,2016-09-11 09:00:00,0
C,3,"[2016-09-11 17:00:00,2016-09-11 17:20:00)",196.35,C-3,5.284978802108856,2016-09-11 17:00:00,17,6,2016-09-11,15,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,2016-09-11 15:00:00,0
B,3,"[2016-09-11 17:00:00,2016-09-11 17:20:00)",148.91,B-3,5.010035114024223,2016-09-11 17:00:00,17,6,2016-09-11,15,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,2016-09-11 15:00:00,0
C,1,"[2016-09-11 17:00:00,2016-09-11 17:20:00)",212.59,C-1,5.364058289510713,2016-09-11 17:00:00,17,6,2016-09-11,15,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,2016-09-11 15:00:00,0
B,1,"[2016-09-11 17:00:00,2016-09-11 17:20:00)",142.49,B-1,4.9662653463603155,2016-09-11 17:00:00,17,6,2016-09-11,15,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,2016-09-11 15:00:00,0
A,3,"[2016-09-11 17:00:00,2016-09-11 17:20:00)",131.27,A-3,4.884845288037956,2016-09-11 17:00:00,17,6,2016-09-11,15,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,2016-09-11 15:00:00,0
A,2,"[2016-09-11 17:00:00,2016-09-11 17:20:00)",93.53,A-2,4.548917244437293,2016-09-11 17:00:00,17,6,2016-09-11,15,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,2016-09-11 15:00:00,0
A,2,"[2016-09-11 17:20:00,2016-09-11 17:40:00)",66.87,A-2,4.217594110715667,2016-09-11 17:20:00,17,6,2016-09-11,15,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,2016-09-11 15:00:00,0
B,1,"[2016-09-11 17:20:00,2016-09-11 17:40:00)",274.25,B-1,5.617679775602789,2016-09-11 17:20:00,17,6,2016-09-11,15,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,2016-09-11 15:00:00,0
C,1,"[2016-09-11 17:20:00,2016-09-11 17:40:00)",259.07,C-1,5.560950825548659,2016-09-11 17:20:00,17,6,2016-09-11,15,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,2016-09-11 15:00:00,0
B,3,"[2016-09-11 17:20:00,2016-09-11 17:40:00)",114.86,B-3,4.752382565668478,2016-09-11 17:20:00,17,6,2016-09-11,15,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,2016-09-11 15:00:00,0
A,3,"[2016-09-11 17:20:00,2016-09-11 17:40:00)",165.65,A-3,5.115895804753749,2016-09-11 17:20:00,17,6,2016-09-11,15,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,2016-09-11 15:00:00,0
A,2,"[2016-09-11 17:40:00,2016-09-11 18:00:00)",87.23,A-2,4.479947041234014,2016-09-11 17:40:00,17,6,2016-09-11,15,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,2016-09-11 15:00:00,0
B,1,"[2016-09-11 17:40:00,2016-09-11 18:00:00)",150.16,B-1,5.018338878481289,2016-09-11 17:40:00,17,6,2016-09-11,15,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,2016-09-11 15:00:00,0
A,3,"[2016-09-11 17:40:00,2016-09-11 18:00:00)",120.46,A-3,4.799584990469429,2016-09-11 17:40:00,17,6,2016-09-11,15,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,2016-09-11 15:00:00,0
C,1,"[2016-09-11 17:40:00,2016-09-11 18:00:00)",185.39,C-1,5.227841252743712,2016-09-11 17:40:00,17,6,2016-09-11,15,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,2016-09-11 15:00:00,0
B,3,"[2016-09-11 17:40:00,2016-09-11 18:00:00)",117.28,B-3,4.7730546949842765,2016-09-11 17:40:00,17,6,2016-09-11,15,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,2016-09-11 15:00:00,0
A,2,"[2016-09-11 18:00:00,2016-09-11 18:20:00)",73.82,A-2,4.31508522892,2016-09-11 18:00:00,18,6,2016-09-11,18,1010.2,1015.2,322.0,1.8,19.6,95.0,0.0,2016-09-11 18:00:00,0
B,3,"[2016-09-11 18:00:00,2016-09-11 18:20:00)",87.67,B-3,4.484921613391916,2016-09-11 18:00:00,18,6,2016-09-11,18,1010.2,1015.2,322.0,1.8,19.6,95.0,0.0,2016-09-11 18:00:00,0
A,3,"[2016-09-11 18:00:00,2016-09-11 18:20:00)",114.89,A-3,4.7526414653463,2016-09-11 18:00:00,18,6,2016-09-11,18,1010.2,1015.2,322.0,1.8,19.6,95.0,0.0,2016-09-11 18:00:00,0
C,1,"[2016-09-11 18:00:00,2016-09-11 18:20:00)",314.0,C-1,5.752572638825633,2016-09-11 18:00:00,18,6,2016-09-11,18,1010.2,1015.2,322.0,1.8,19.6,95.0,0.0,2016-09-11 18:00:00,0
B,1,"[2016-09-11 18:00:00,2016-09-11 18:20:00)",158.08,B-1,5.06940722033949,2016-09-11 18:00:00,18,6,2016-09-11,18,1010.2,1015.2,322.0,1.8,19.6,95.0,0.0,2016-09-11 18:00:00,0
C,1,"[2016-09-11 18:20:00,2016-09-11 18:40:00)",422.8,C-1,6.049261645834199,2016-09-11 18:20:00,18,6,2016-09-11,18,1010.2,1015.2,322.0,1.8,19.6,95.0,0.0,2016-09-11 18:00:00,0
C,3,"[2016-09-11 18:20:00,2016-09-11 18:40:00)",314.24,C-3,5.753334253485449,2016-09-11 18:20:00,18,6,2016-09-11,18,1010.2,1015.2,322.0,1.8,19.6,95.0,0.0,2016-09-11 18:00:00,0
B,3,"[2016-09-11 18:20:00,2016-09-11 18:40:00)",121.71,B-3,4.809823847988456,2016-09-11 18:20:00,18,6,2016-09-11,18,1010.2,1015.2,322.0,1.8,19.6,95.0,0.0,2016-09-11 18:00:00,0
A,3,"[2016-09-11 18:20:00,2016-09-11 18:40:00)",91.59,A-3,4.528181144459956,2016-09-11 18:20:00,18,6,2016-09-11,18,1010.2,1015.2,322.0,1.8,19.6,95.0,0.0,2016-09-11 18:00:00,0
A,2,"[2016-09-11 18:20:00,2016-09-11 18:40:00)",84.32,A-2,4.44640889360315,2016-09-11 18:20:00,18,6,2016-09-11,18,1010.2,1015.2,322.0,1.8,19.6,95.0,0.0,2016-09-11 18:00:00,0
A,3,"[2016-09-11 18:40:00,2016-09-11 19:00:00)",102.21,A-3,4.636765747577842,2016-09-11 18:40:00,18,6,2016-09-11,18,1010.2,1015.2,322.0,1.8,19.6,95.0,0.0,2016-09-11 18:00:00,0
